id_usuario,id_curso,carreira_desejada,area_atuacao,nivel_experiencia,nivel_experiencia_num,idade,anos_experiencia,escolaridade,escolaridade_num,tempo_disponivel_semanal,nivel_curso,nivel_curso_num,carga_horaria,avaliacao_media,taxa_conclusao_media,popularidade_score,match_nivel,match_tempo,match_carreira,score_relevancia,probabilidade_conclusao,concluiu,progresso
1435,10065,Desenvolvedor Mobile,Qualidade de Software,Senior,3,51,9,Pós-graduação,6,5,INTERMEDIARIO,2,48,4.9,90.2,96,1.0,0.5,1.0,8.94,0.847,0,20.0
1435,10067,Desenvolvedor Mobile,Qualidade de Software,Senior,3,51,9,Pós-graduação,6,5,INTERMEDIARIO,2,46,4.8,88.7,94,1.0,0.5,1.0,9.01,0.8143,1,100.0
1435,10159,Desenvolvedor Mobile,Qualidade de Software,Senior,3,51,9,Pós-graduação,6,5,AVANCADO,3,35,4.8,89.4,95,1.0,0.5,0.3,6.68,0.6725,1,100.0
1435,10114,Desenvolvedor Mobile,Qualidade de Software,Senior,3,51,9,Pós-graduação,6,5,BASICO,1,32,4.9,93.4,97,1.0,0.5,0.3,5.59,0.5208,0,71.5
1436,10051,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,INTERMEDIARIO,2,32,4.8,89.4,93,1.0,1.0,1.0,9.97,0.8987,1,100.0
1436,10004,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,INTERMEDIARIO,2,45,4.6,82.0,86,1.0,0.5,1.0,8.69,0.9506,1,100.0
1436,10047,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,AVANCADO,3,40,4.9,87.3,93,1.0,0.5,1.0,9.18,0.9693,1,100.0
1436,10035,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,0.5,1.0,7.92,0.98,1,100.0
1436,10001,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,BASICO,1,30,4.5,85.0,88,1.0,1.0,1.0,9.03,0.8945,1,100.0
1436,10112,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,INTERMEDIARIO,2,35,4.7,88.9,93,1.0,0.5,0.3,6.12,0.7033,0,46.9
1436,10056,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,INTERMEDIARIO,2,48,4.8,88.9,94,1.0,0.5,0.3,6.81,0.4859,0,39.9
1436,10122,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,28,10,Ensino Fundamental,1,8,BASICO,1,20,4.7,93.6,96,1.0,1.0,0.3,6.71,0.8526,1,100.0
1437,10096,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,BASICO,1,28,4.8,93.8,96,1.0,1.0,1.0,9.76,0.8868,1,100.0
1437,10102,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,INTERMEDIARIO,2,26,4.7,92.9,95,1.0,1.0,1.0,10.0,0.98,1,100.0
1437,10013,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,INTERMEDIARIO,2,25,4.6,85.0,88,1.0,1.0,1.0,10.0,0.98,1,100.0
1437,10100,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,BASICO,1,30,4.7,91.6,94,1.0,1.0,1.0,9.08,0.98,1,100.0
1437,10044,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,1.0,0.3,7.58,0.766,1,100.0
1437,10137,Analista de Dados,Suporte Técnico,Senior,3,38,12,Técnico,3,12,AVANCADO,3,40,4.9,86.4,93,1.0,1.0,0.3,6.8,0.6172,1,100.0
1438,10124,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,BASICO,1,35,4.9,92.7,97,1.0,1.0,1.0,9.56,0.8779,1,100.0
1438,10129,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,AVANCADO,3,35,4.9,89.7,95,0.3,1.0,1.0,7.62,0.7308,1,100.0
1438,10127,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,INTERMEDIARIO,2,26,4.8,92.3,96,0.3,1.0,1.0,7.3,0.7002,1,100.0
1438,10131,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,INTERMEDIARIO,2,22,4.8,92.9,96,0.3,1.0,1.0,8.03,0.7312,0,45.2
1438,10130,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,AVANCADO,3,28,4.8,90.8,95,0.3,1.0,1.0,7.58,0.8387,1,100.0
1438,10153,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,AVANCADO,3,42,4.9,88.1,95,0.3,1.0,0.3,5.21,0.6382,1,100.0
1438,10155,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,AVANCADO,3,45,4.8,89.2,95,0.3,1.0,0.3,5.55,0.6288,0,68.0
1438,10045,Product Manager,Gestão de Produtos,Junior,1,34,1,Ensino Médio,2,20,INTERMEDIARIO,2,30,4.9,90.5,95,0.3,1.0,0.3,5.29,0.5907,0,44.8
1439,10172,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,AVANCADO,3,44,4.7,87.6,93,1.0,0.5,1.0,9.01,0.956,1,100.0
1439,10165,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,AVANCADO,3,50,4.9,87.8,95,1.0,0.5,1.0,9.1,0.6686,0,64.1
1439,10173,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,INTERMEDIARIO,2,30,4.8,90.7,95,1.0,0.5,1.0,8.54,0.8679,0,38.3
1439,10169,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,AVANCADO,3,45,4.9,87.3,95,1.0,0.5,1.0,9.25,0.7873,1,100.0
1439,10066,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,INTERMEDIARIO,2,50,4.8,87.9,94,1.0,0.5,0.3,5.63,0.6826,1,100.0
1439,10143,Analista de Segurança,Design,Senior,3,35,10,Pós-graduação,6,2,INTERMEDIARIO,2,20,4.8,91.4,95,1.0,0.5,0.3,6.54,0.686,1,100.0
1440,10034,Desenvolvedor Full Stack,Design,Intermediário,2,35,2,Ensino Médio,2,8,BASICO,1,30,4.8,92.5,97,1.0,1.0,1.0,9.27,0.8839,1,100.0
1440,10035,Desenvolvedor Full Stack,Design,Intermediário,2,35,2,Ensino Médio,2,8,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,0.5,1.0,9.55,0.898,1,100.0
1440,10093,Desenvolvedor Full Stack,Design,Intermediário,2,35,2,Ensino Médio,2,8,AVANCADO,3,32,4.8,87.9,93,0.3,1.0,0.3,5.73,0.5657,0,82.2
1440,10058,Desenvolvedor Full Stack,Design,Intermediário,2,35,2,Ensino Médio,2,8,INTERMEDIARIO,2,24,4.8,90.3,94,1.0,1.0,0.3,7.17,0.6675,1,100.0
1441,10182,QA/Tester,Ciência de Dados,Senior,3,43,15,Doutorado,8,10,AVANCADO,3,36,4.8,89.4,94,1.0,1.0,1.0,10.0,0.9664,1,100.0
1441,10177,QA/Tester,Ciência de Dados,Senior,3,43,15,Doutorado,8,10,INTERMEDIARIO,2,28,4.8,92.4,96,1.0,1.0,1.0,9.21,0.969,1,100.0
1441,10126,QA/Tester,Ciência de Dados,Senior,3,43,15,Doutorado,8,10,INTERMEDIARIO,2,30,4.9,91.6,96,1.0,1.0,0.3,6.74,0.7737,1,100.0
1442,10070,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,29,9,Técnico,3,6,AVANCADO,3,35,4.9,88.3,94,0.3,0.5,1.0,6.77,0.5745,0,12.2
1442,10004,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,29,9,Técnico,3,6,INTERMEDIARIO,2,45,4.6,82.0,86,1.0,0.5,1.0,9.94,0.98,1,100.0
1442,10019,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,29,9,Técnico,3,6,BASICO,1,35,4.6,86.0,89,1.0,0.5,0.3,6.19,0.6724,1,100.0
1443,10085,Engenheiro de Dados,Estudante,Junior,1,19,0,Ensino Médio,2,15,AVANCADO,3,48,4.9,86.7,93,0.3,1.0,1.0,8.6,0.843,1,100.0
1443,10012,Engenheiro de Dados,Estudante,Junior,1,19,0,Ensino Médio,2,15,INTERMEDIARIO,2,45,4.7,82.0,86,0.3,1.0,1.0,8.28,0.6794,0,63.8
1443,10084,Engenheiro de Dados,Estudante,Junior,1,19,0,Ensino Médio,2,15,INTERMEDIARIO,2,35,4.8,90.2,95,0.3,1.0,1.0,7.8,0.8378,1,100.0
1443,10142,Engenheiro de Dados,Estudante,Junior,1,19,0,Ensino Médio,2,15,AVANCADO,3,48,4.9,86.9,94,0.3,1.0,0.3,6.4,0.4954,1,100.0
1443,10073,Engenheiro de Dados,Estudante,Junior,1,19,0,Ensino Médio,2,15,BASICO,1,15,4.7,93.6,95,1.0,1.0,0.3,6.25,0.9222,1,100.0
1444,10041,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,INTERMEDIARIO,2,25,4.7,89.5,94,1.0,0.5,1.0,8.96,0.884,1,100.0
1444,10111,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,INTERMEDIARIO,2,32,4.7,90.1,94,1.0,0.5,1.0,8.65,0.8983,1,100.0
1444,10105,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,INTERMEDIARIO,2,32,4.9,90.2,96,1.0,0.5,1.0,8.69,0.8928,1,100.0
1444,10109,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,AVANCADO,3,45,4.8,87.5,94,1.0,0.5,1.0,8.91,0.98,1,100.0
1444,10089,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,AVANCADO,3,40,4.8,86.3,93,1.0,0.5,0.3,6.68,0.7569,1,100.0
1444,10060,DevOps Engineer,Segurança da Informação,Senior,3,29,9,Doutorado,8,2,INTERMEDIARIO,2,32,4.8,88.6,93,1.0,0.5,0.3,6.57,0.7165,1,100.0
1445,10057,Desenvolvedor Backend,Ciência de Dados,Intermediário,2,34,3,Doutorado,8,8,AVANCADO,3,40,4.7,87.8,92,0.3,0.5,1.0,7.92,0.6141,1,100.0
1445,10058,Desenvolvedor Backend,Ciência de Dados,Intermediário,2,34,3,Doutorado,8,8,INTERMEDIARIO,2,24,4.8,90.3,94,1.0,1.0,1.0,8.89,0.98,1,100.0
1445,10111,Desenvolvedor Backend,Ciência de Dados,Intermediário,2,34,3,Doutorado,8,8,INTERMEDIARIO,2,32,4.7,90.1,94,1.0,1.0,0.3,7.42,0.665,1,100.0
1446,10159,Especialista em Cloud,Marketing Digital,Junior,1,25,4,Ensino Médio,2,6,AVANCADO,3,35,4.8,89.4,95,0.3,0.5,1.0,7.03,0.7739,1,100.0
1446,10163,Especialista em Cloud,Marketing Digital,Junior,1,25,4,Ensino Médio,2,6,AVANCADO,3,42,4.8,88.4,94,0.3,0.5,1.0,7.93,0.7838,0,34.0
1446,10154,Especialista em Cloud,Marketing Digital,Junior,1,25,4,Ensino Médio,2,6,AVANCADO,3,48,4.9,88.7,96,0.3,0.5,1.0,7.75,0.5963,0,86.2
1446,10144,Especialista em Cloud,Marketing Digital,Junior,1,25,4,Ensino Médio,2,6,AVANCADO,3,48,4.9,87.4,95,0.3,0.5,0.3,5.65,0.3747,0,39.5
1446,10174,Especialista em Cloud,Marketing Digital,Junior,1,25,4,Ensino Médio,2,6,BASICO,1,30,4.8,93.2,97,1.0,0.5,0.3,6.55,0.6038,1,100.0
1447,10072,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,INTERMEDIARIO,2,28,4.8,89.2,93,1.0,1.0,1.0,9.85,0.98,1,100.0
1447,10066,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,INTERMEDIARIO,2,50,4.8,87.9,94,1.0,0.5,1.0,9.5,0.9095,1,100.0
1447,10070,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,AVANCADO,3,35,4.9,88.3,94,1.0,0.5,1.0,9.51,0.8242,1,100.0
1447,10073,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,BASICO,1,15,4.7,93.6,95,1.0,1.0,1.0,9.06,0.9316,1,100.0
1447,10061,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,AVANCADO,3,50,4.7,85.9,91,1.0,0.5,0.3,7.33,0.5438,0,59.6
1447,10168,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,INTERMEDIARIO,2,32,4.7,89.8,93,1.0,1.0,0.3,7.18,0.7262,1,100.0
1447,10152,Desenvolvedor Mobile,Outro,Senior,3,45,14,Doutorado,8,8,AVANCADO,3,40,4.8,86.7,93,1.0,0.5,0.3,6.48,0.4858,0,11.0
1448,10017,Engenheiro de Machine Learning,Segurança da Informação,Senior,3,47,15,Ensino Fundamental,1,12,AVANCADO,3,40,4.7,78.0,84,1.0,1.0,1.0,9.55,0.9191,1,100.0
1448,10152,Engenheiro de Machine Learning,Segurança da Informação,Senior,3,47,15,Ensino Fundamental,1,12,AVANCADO,3,40,4.8,86.7,93,1.0,1.0,1.0,10.0,0.9038,1,100.0
1448,10070,Engenheiro de Machine Learning,Segurança da Informação,Senior,3,47,15,Ensino Fundamental,1,12,AVANCADO,3,35,4.9,88.3,94,1.0,1.0,0.3,6.32,0.8293,1,100.0
1448,10023,Engenheiro de Machine Learning,Segurança da Informação,Senior,3,47,15,Ensino Fundamental,1,12,AVANCADO,3,45,4.8,82.0,86,1.0,1.0,0.3,6.85,0.8458,1,100.0
1449,10177,QA/Tester,Estudante,Intermediário,2,54,2,Ensino Médio,2,6,INTERMEDIARIO,2,28,4.8,92.4,96,1.0,0.5,1.0,8.72,0.8482,1,100.0
1449,10182,QA/Tester,Estudante,Intermediário,2,54,2,Ensino Médio,2,6,AVANCADO,3,36,4.8,89.4,94,0.3,0.5,1.0,7.58,0.698,0,44.9
1449,10178,QA/Tester,Estudante,Intermediário,2,54,2,Ensino Médio,2,6,AVANCADO,3,35,4.8,89.3,94,0.3,0.5,1.0,7.43,0.8517,1,100.0
1449,10108,QA/Tester,Estudante,Intermediário,2,54,2,Ensino Médio,2,6,AVANCADO,3,40,4.9,88.3,94,0.3,0.5,0.3,5.07,0.4477,1,100.0
1449,10044,QA/Tester,Estudante,Intermediário,2,54,2,Ensino Médio,2,6,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,0.5,0.3,6.33,0.722,1,100.0
1450,10105,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,INTERMEDIARIO,2,32,4.9,90.2,96,1.0,1.0,1.0,9.16,0.98,1,100.0
1450,10107,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,INTERMEDIARIO,2,28,4.8,91.6,96,1.0,1.0,1.0,9.69,0.9607,1,100.0
1450,10108,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,AVANCADO,3,40,4.9,88.3,94,0.3,0.5,1.0,6.62,0.9226,1,100.0
1450,10112,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,INTERMEDIARIO,2,35,4.7,88.9,93,1.0,0.5,1.0,9.49,0.98,1,100.0
1450,10035,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,0.5,0.3,6.18,0.6033,0,54.9
1450,10180,DevOps Engineer,Estudante,Intermediário,2,36,12,Superior Completo,5,8,INTERMEDIARIO,2,26,4.7,91.6,95,1.0,1.0,0.3,7.77,0.7079,1,100.0
1451,10131,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,INTERMEDIARIO,2,22,4.8,92.9,96,1.0,1.0,1.0,9.22,0.98,1,100.0
1451,10127,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,INTERMEDIARIO,2,26,4.8,92.3,96,1.0,0.5,1.0,9.79,0.8739,1,100.0
1451,10129,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,AVANCADO,3,35,4.9,89.7,95,1.0,0.5,1.0,8.92,0.98,1,100.0
1451,10126,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,INTERMEDIARIO,2,30,4.9,91.6,96,1.0,0.5,1.0,9.67,0.98,1,100.0
1451,10094,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,INTERMEDIARIO,2,32,4.8,92.6,96,1.0,0.5,0.3,6.28,0.6914,0,44.4
1451,10166,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,INTERMEDIARIO,2,38,4.8,89.4,94,1.0,0.5,0.3,6.46,0.6508,1,100.0
1451,10001,Product Manager,Design,Senior,3,54,19,Superior Incompleto,4,6,BASICO,1,30,4.5,85.0,88,1.0,0.5,0.3,5.21,0.658,1,100.0
1452,10003,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,BASICO,1,15,4.7,90.0,92,1.0,1.0,1.0,9.87,0.98,1,100.0
1452,10072,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,INTERMEDIARIO,2,28,4.8,89.2,93,1.0,0.5,1.0,9.13,0.98,1,100.0
1452,10066,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,INTERMEDIARIO,2,50,4.8,87.9,94,1.0,0.5,1.0,9.93,0.98,1,100.0
1452,10070,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,AVANCADO,3,35,4.9,88.3,94,1.0,0.5,1.0,9.76,0.9608,1,100.0
1452,10064,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,INTERMEDIARIO,2,45,4.9,89.8,95,1.0,0.5,1.0,8.62,0.8762,1,100.0
1452,10098,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,BASICO,1,25,4.8,92.4,96,1.0,0.5,0.3,6.62,0.7388,0,62.1
1452,10103,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,BASICO,1,20,4.8,94.1,97,1.0,1.0,0.3,7.17,0.6786,1,100.0
1452,10139,Desenvolvedor Mobile,Ciência de Dados,Senior,3,42,5,Superior Completo,5,6,AVANCADO,3,45,4.9,87.6,94,1.0,0.5,0.3,6.03,0.4158,0,52.7
1453,10163,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,AVANCADO,3,42,4.8,88.4,94,0.3,0.5,1.0,7.81,0.6057,1,100.0
1453,10155,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,AVANCADO,3,45,4.8,89.2,95,0.3,0.5,1.0,7.3,0.7536,1,100.0
1453,10154,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,AVANCADO,3,48,4.9,88.7,96,0.3,0.5,1.0,7.32,0.5052,0,15.8
1453,10161,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,INTERMEDIARIO,2,28,4.8,91.2,96,0.3,0.5,1.0,7.51,0.8225,1,100.0
1453,10128,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,BASICO,1,24,4.7,93.4,96,1.0,0.5,0.3,6.33,0.7863,0,24.4
1453,10149,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,AVANCADO,3,38,4.8,88.3,94,0.3,0.5,0.3,4.64,0.3671,0,62.1
1453,10038,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Ensino Médio,2,4,INTERMEDIARIO,2,35,4.7,90.1,95,0.3,0.5,0.3,3.82,0.4163,1,100.0
1454,10075,Cientista de Dados,Desenvolvimento de Software,Intermediário,2,53,12,Superior Completo,5,5,INTERMEDIARIO,2,42,4.8,88.9,95,1.0,0.5,1.0,8.91,0.7533,1,100.0
1454,10016,Cientista de Dados,Desenvolvimento de Software,Intermediário,2,53,12,Superior Completo,5,5,AVANCADO,3,65,4.8,76.0,83,0.3,0.5,1.0,7.79,0.6385,0,81.5
1454,10138,Cientista de Dados,Desenvolvimento de Software,Intermediário,2,53,12,Superior Completo,5,5,AVANCADO,3,38,4.8,89.1,94,0.3,0.5,0.3,4.82,0.6051,1,100.0
1454,10005,Cientista de Dados,Desenvolvimento de Software,Intermediário,2,53,12,Superior Completo,5,5,INTERMEDIARIO,2,50,4.5,80.0,85,1.0,0.5,0.3,6.5,0.5669,1,100.0
1455,10036,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,INTERMEDIARIO,2,45,4.9,88.7,94,0.3,0.5,1.0,6.59,0.6346,1,100.0
1455,10043,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,INTERMEDIARIO,2,20,4.8,90.7,95,0.3,1.0,1.0,9.05,0.6749,1,100.0
1455,10007,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,AVANCADO,3,30,4.7,81.0,86,0.3,1.0,1.0,8.55,0.6499,1,100.0
1455,10006,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,INTERMEDIARIO,2,35,4.6,84.0,88,0.3,1.0,1.0,8.2,0.8341,0,60.8
1455,10090,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,INTERMEDIARIO,2,28,4.9,90.8,96,0.3,1.0,0.3,5.78,0.6068,0,71.1
1455,10048,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,INTERMEDIARIO,2,20,4.7,90.9,93,0.3,1.0,0.3,4.43,0.5631,0,76.0
1455,10159,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,40,1,Ensino Médio,2,10,AVANCADO,3,35,4.8,89.4,95,0.3,1.0,0.3,5.27,0.5777,1,100.0
1456,10068,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,BASICO,1,22,4.7,92.4,95,1.0,1.0,1.0,10.0,0.8727,1,100.0
1456,10073,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,BASICO,1,15,4.7,93.6,95,1.0,1.0,1.0,9.7,0.73,0,85.8
1456,10066,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,INTERMEDIARIO,2,50,4.8,87.9,94,1.0,0.5,1.0,9.33,0.6713,1,100.0
1456,10070,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,AVANCADO,3,35,4.9,88.3,94,0.3,1.0,1.0,7.98,0.8741,1,100.0
1456,10003,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,BASICO,1,15,4.7,90.0,92,1.0,1.0,1.0,9.9,0.824,1,100.0
1456,10023,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,AVANCADO,3,45,4.8,82.0,86,0.3,0.5,0.3,4.57,0.4481,1,100.0
1456,10010,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,BASICO,1,35,4.7,86.0,89,1.0,1.0,0.3,7.26,0.7813,1,100.0
1456,10140,Desenvolvedor Mobile,Segurança da Informação,Intermediário,2,46,3,Pós-graduação,6,10,AVANCADO,3,35,4.8,88.7,94,0.3,1.0,0.3,5.74,0.5269,1,100.0
1457,10061,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,AVANCADO,3,50,4.7,85.9,91,0.3,0.5,1.0,7.94,0.7117,0,93.8
1457,10007,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,AVANCADO,3,30,4.7,81.0,86,0.3,1.0,1.0,7.69,0.6713,1,100.0
1457,10038,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,INTERMEDIARIO,2,35,4.7,90.1,95,1.0,1.0,1.0,9.67,0.9456,1,100.0
1457,10060,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,INTERMEDIARIO,2,32,4.8,88.6,93,1.0,1.0,1.0,10.0,0.98,1,100.0
1457,10121,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,INTERMEDIARIO,2,32,4.8,91.2,96,1.0,1.0,0.3,7.06,0.7845,0,14.4
1457,10083,Desenvolvedor Backend,Outro,Intermediário,2,53,8,Superior Incompleto,4,12,AVANCADO,3,35,4.8,88.5,93,0.3,1.0,0.3,4.2,0.5265,1,100.0
1458,10052,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,26,4.7,90.8,94,1.0,1.0,1.0,9.75,0.98,1,100.0
1458,10053,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,AVANCADO,3,28,4.6,87.9,92,1.0,1.0,1.0,9.68,0.98,1,100.0
1458,10051,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,32,4.8,89.4,93,1.0,1.0,1.0,9.7,0.8375,1,100.0
1458,10050,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,BASICO,1,18,4.8,93.5,96,1.0,1.0,1.0,9.91,0.98,1,100.0
1458,10044,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,1.0,1.0,9.91,0.7857,1,100.0
1458,10084,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,35,4.8,90.2,95,1.0,1.0,0.3,7.13,0.8123,1,100.0
1458,10131,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,22,4.8,92.9,96,1.0,1.0,0.3,6.92,0.7207,1,100.0
1458,10012,Desenvolvedor Frontend,Design,Senior,3,36,5,Pós-graduação,6,10,INTERMEDIARIO,2,45,4.7,82.0,86,1.0,0.5,0.3,5.21,0.6541,0,24.6
1459,10037,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,INTERMEDIARIO,2,38,4.8,87.2,92,1.0,1.0,1.0,9.45,0.9729,1,100.0
1459,10043,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,INTERMEDIARIO,2,20,4.8,90.7,95,1.0,1.0,1.0,10.0,0.98,1,100.0
1459,10034,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,BASICO,1,30,4.8,92.5,97,1.0,1.0,1.0,9.65,0.98,1,100.0
1459,10003,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,BASICO,1,15,4.7,90.0,92,1.0,1.0,1.0,9.81,0.8666,1,100.0
1459,10172,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,AVANCADO,3,44,4.7,87.6,93,1.0,1.0,0.3,7.07,0.6862,1,100.0
1459,10123,Desenvolvedor Full Stack,Desenvolvimento de Software,Senior,3,32,13,Doutorado,8,20,BASICO,1,18,4.8,94.8,98,1.0,1.0,0.3,7.54,0.6483,0,72.0
